id,time,days,mood,circumplex.arousal,circumplex.valence,activity,screen,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,Total_App_Time 
AS14.03,2014-04-06,17,6.8,0.2,0.8,1.8425283716456897,6028.5489985942895,0.0,11.062999999999999,730.3430000000002,4234.200000000001,0.0,0.0,0.0,1024.5929999999998,0.0,0.0,23.094,0.0,0.0,741.4060000000002
AS14.03,2014-04-07,18,7.4,0.2,1.0,3.457534482936711,5035.644999742508,0.0,596.0109999999999,1787.4449999999997,2513.812000000001,88.197,0.0,124.681,72.08200000000001,0.0,0.0,82.764,0.0,0.0,2383.4559999999997
AS14.03,2014-04-08,19,7.4,0.4,1.2,2.491941335168748,4475.891999959949,1.0,873.53,683.3639999999999,1307.6369999999997,27.089000000000002,0.0,1494.864,70.913,0.0,0.0,11.128,0.0,0.0,1556.8939999999998
AS14.03,2014-04-09,20,7.8,0.6,1.0,2.2109335993253256,1773.7219996452322,0.0,23.843000000000004,763.8649999999999,984.3600000000002,31.735,0.0,16.27,74.42000000000002,0.0,0.0,50.254,0.0,0.0,787.7079999999999
AS14.03,2014-04-10,21,7.4,0.4,1.0,2.593593578764668,7018.261001348492,2.0,103.68900000000001,1778.9790000000007,2776.328,0.0,0.0,5.2170000000000005,95.09200000000001,13.22,0.0,45.55300638977631,0.0,0.0,1882.6680000000008
AS14.03,2014-04-11,22,7.6,0.2,1.0,2.8845139985223724,4983.920999288562,0.0,102.15900000000002,1698.898,3128.489,17.149,0.0,9.16,354.09200000000004,0.0,0.0,28.343000000000004,4.513,0.0,1801.057
AS14.03,2014-04-12,23,7.666666666666667,0.3333333333333333,1.0,3.0488962145108283,2492.8179993629456,0.0,19477.058999999994,229.648,4011.6904802580652,0.0,0.0,0.0,1072.4769999999999,0.0,0.0,21.096,9.33,0.0,19706.706999999995
AS14.03,2014-04-13,24,7.4,0.2,1.0,1.8753010119888427,7752.552998781202,1.0,1391.4610000000002,2391.0519999999997,3217.933999999999,0.0,0.0,643.7560000000001,469.0798393464053,0.0,0.0,0.0,0.0,0.0,3782.513
AS14.03,2014-04-14,25,7.0,0.0,0.8,2.229510377227371,4230.447000265119,1.0,1808.0780000000002,3571.216999999999,1152.6689999999994,28.19,0.0,8.073,58.008,41.365,0.0,11.225999999999999,17.303,0.0,5379.294999999999
AS14.03,2014-04-15,26,7.6,0.2,0.8,2.8693199645133904,3964.784998178483,0.0,726.4999999999999,2245.3019999999997,1850.041999999999,0.0,0.0,6.025,100.235,0.0,0.0,12.082,0.0,0.0,2971.8019999999997
AS14.03,2014-04-16,27,8.0,0.8,1.0,2.7544360611587306,5334.567000150679,0.0,244.239,1454.3010000000004,3481.064,18.113,0.0,33.186,175.37999999999997,0.0,0.0,38.227999999999994,7.662000000000001,0.0,1698.5400000000004
